Analyte	Gene	CHR	TWAS.Z	TWAS.P	P0	fdr_p	specific	topSNP	Discovery	NEW_hit	Tissue	P0_add	P0_cum	label_color	nudge_y
NA	GIMAP4	7	0.99605	0.319	150567277	0.797415549413735	0	0	Secondary	NA	B	1403002861	1553570138	NA	NA
NA	RAD23B	9	-0.99443	0.32001	107283137	0.797415549413735	0	0	Secondary	NA	B	1766574898	1873858035	NA	NA
NA	PHGDH	1	-0.990252	0.322051	119659798	0.797587844481605	0	0	Secondary	NA	B	0	119659798	NA	NA
NA	KHDRBS2	6	-0.98991	0.322	61679960	0.797587844481605	0	0	Secondary	NA	B	1202467741	1264147701	NA	NA
NA	DPCD	10	0.989	0.323	101570560	0.798409317803661	0	0	Secondary	NA	B	1934034850	2035605410	NA	NA
NA	SCG3	15	0.98759	0.323	51681353	0.798409317803661	0	0	Secondary	NA	B	2704379055	2756060408	NA	NA
NA	TMOD3	15	-0.986	0.324	51829628	0.798409317803661	0	0	Secondary	NA	B	2704379055	2756208683	NA	NA
NA	PDXDC1	16	0.986	0.324	14974591	0.798409317803661	0	0	Secondary	NA	B	2836032653	2851007244	NA	NA
NA	ERLEC1	2	0.98696	0.324	53787044	0.798409317803661	0	0	Secondary	NA	B	276724047	330511091	NA	NA
NA	COBL	7	0.98615	0.324	51016212	0.798409317803661	0	0	Secondary	NA	B	1403002861	1454019073	NA	NA
NA	F3	1	0.978	0.328074	94529225	0.798917222222222	0	0	Secondary	NA	B	0	94529225	NA	NA
NA	TLCD4	1	-0.984044	0.325094	95117338	0.798917222222222	0	0	Secondary	NA	B	0	95117338	NA	NA
NA	VWA1	1	-0.978945	0.327607	1434861	0.798917222222222	0	0	Secondary	NA	B	0	1434861	NA	NA
NA	CYP4X1	1	0.975379	0.329372	46961364	0.798917222222222	0	0	Secondary	NA	B	0	46961364	NA	NA
NA	NMT2	10	0.9745	0.33	15102584	0.798917222222222	0	0	Secondary	NA	B	1934034850	1949137434	NA	NA
NA	ASRGL1	11	0.97691	0.328613	62337448	0.798917222222222	0	0	Secondary	NA	B	2097588750	2159926198	NA	NA
NA	LETMD1	12	-0.9808	0.327	51047962	0.798917222222222	0	0	Secondary	NA	B	2261842245	2312890207	NA	NA
NA	BLOC1S1	12	0.9808	0.327	55716036	0.798917222222222	0	0	Secondary	NA	B	2261842245	2317558281	NA	NA
NA	WASHC4	12	-0.9734	0.33	105107324	0.798917222222222	0	0	Secondary	NA	B	2261842245	2366949569	NA	NA
NA	ANGEL1	14	-0.9756	0.329	76787245	0.798917222222222	0	0	Secondary	NA	B	2568892738	2645679983	NA	NA
NA	SDR39U1	14	-0.9779	0.328	24439766	0.798917222222222	0	0	Secondary	NA	B	2568892738	2593332504	NA	NA
NA	TYRO3	15	0.97571	0.329	41557675	0.798917222222222	0	0	Secondary	NA	B	2704379055	2745936730	NA	NA
NA	FAM81A	15	-0.98153	0.326	59372693	0.798917222222222	0	0	Secondary	NA	B	2704379055	2763751748	NA	NA
NA	TRAP1	16	-0.9776	0.328	3651639	0.798917222222222	0	0	Secondary	NA	B	2836032653	2839684292	NA	NA
NA	ACSF3	16	-0.975	0.33	89088375	0.798917222222222	0	0	Secondary	NA	B	2836032653	2925121028	NA	NA
NA	TBCD	17	-0.97733	0.328	82752064	0.798917222222222	0	0	Secondary	NA	B	2955980578	3038732642	NA	NA
NA	SNF8	17	0.9817	0.326	48929316	0.798917222222222	0	0	Secondary	NA	B	2955980578	3004909894	NA	NA
NA	C2orf88	2	0.98173	0.326	189879609	0.798917222222222	0	0	Secondary	NA	B	276724047	466603656	NA	NA
NA	EIF2S2	20	0.985	0.325	34088298	0.798917222222222	0	0	Secondary	NA	B	3267584620	3301672918	NA	NA
NA	ITSN1	21	0.983	0.3257	33642400	0.798917222222222	0	0	Secondary	NA	B	3361479785	3395122185	NA	NA
NA	MGLL	3	0.97383	0.33014	127689066	0.798917222222222	0	0	Secondary	NA	B	548458626	676147692	NA	NA
NA	PARL	3	0.97816	0.327996	183829385	0.798917222222222	0	0	Secondary	NA	B	548458626	732288011	NA	NA
NA	HYI	1	-0.970971	0.331563	43451153	0.801705800816327	0	0	Secondary	NA	B	0	43451153	NA	NA
NA	FAM131B	7	0.96918	0.332	143353400	0.802107667210441	0	0	Secondary	NA	B	1403002861	1546356261	NA	NA
NA	AKR7A2	1	-0.966646	0.333721	19303965	0.802358475263585	0	0	Secondary	NA	B	0	19303965	NA	NA
NA	GSTM1	1	0.967507	0.333291	109687814	0.802358475263585	0	0	Secondary	NA	B	0	109687814	NA	NA
NA	BPNT1	1	-0.967	0.333544	220057482	0.802358475263585	0	0	Secondary	NA	B	0	220057482	NA	NA
NA	STUB1	16	-0.9667	0.334	680224	0.802358475263585	0	0	Secondary	NA	B	2836032653	2836712877	NA	NA
NA	JPT2	16	-0.9668	0.334	1678256	0.802358475263585	0	0	Secondary	NA	B	2836032653	2837710909	NA	NA
NA	TP53I3	2	0.968	0.333	24077433	0.802358475263585	0	0	Secondary	NA	B	276724047	300801480	NA	NA
NA	CLVS2	6	0.96531	0.334	122995971	0.802358475263585	0	0	Secondary	NA	B	1202467741	1325463712	NA	NA
NA	SEMA4D	9	0.965132	0.33448	89360787	0.802860421393841	0	0	Secondary	NA	B	1766574898	1855935685	NA	NA
NA	TMED5	1	-0.949966	0.342129	93149742	0.802882438291139	0	0	Secondary	NA	B	0	93149742	NA	NA
NA	MTFR1L	1	0.955177	0.339488	25818640	0.802882438291139	0	0	Secondary	NA	B	0	25818640	NA	NA
NA	DSTYK	1	-0.949	0.342621	205142504	0.802882438291139	0	0	Secondary	NA	B	0	205142504	NA	NA
NA	NIBAN1	1	-0.951939	0.341128	184790724	0.802882438291139	0	0	Secondary	NA	B	0	184790724	NA	NA
NA	KCNJ9	1	0.964	0.335046	160081570	0.802882438291139	0	0	Secondary	NA	B	0	160081570	NA	NA
NA	SLC6A17	1	-0.949502	0.342365	110150486	0.802882438291139	0	0	Secondary	NA	B	0	110150486	NA	NA
NA	ADK	10	-0.959	0.338	74151202	0.802882438291139	0	0	Secondary	NA	B	1934034850	2008186052	NA	NA
NA	ACADSB	10	-0.9495	0.342	123008979	0.802882438291139	0	0	Secondary	NA	B	1934034850	2057043829	NA	NA
NA	DHCR7	11	-0.955	0.339578	71428193	0.802882438291139	0	0	Secondary	NA	B	2097588750	2169016943	NA	NA
NA	RIN1	11	-0.96	0.337055	66330242	0.802882438291139	0	0	Secondary	NA	B	2097588750	2163918992	NA	NA
NA	EPS8L2	11	0.94981	0.34221	694438	0.802882438291139	0	0	Secondary	NA	B	2097588750	2098283188	NA	NA
NA	FBXO21	12	-0.9495	0.342	117143341	0.802882438291139	0	0	Secondary	NA	B	2261842245	2378985586	NA	NA
NA	STAT6	12	0.9555	0.339	57095408	0.802882438291139	0	0	Secondary	NA	B	2261842245	2318937653	NA	NA
NA	GSTZ1	14	0.9619	0.336	77320884	0.802882438291139	0	0	Secondary	NA	B	2568892738	2646213622	NA	NA
NA	GSPT1	16	-0.9544	0.34	11868128	0.802882438291139	0	0	Secondary	NA	B	2836032653	2847900781	NA	NA
NA	CDH8	16	-0.9536	0.34	61647242	0.802882438291139	0	0	Secondary	NA	B	2836032653	2897679895	NA	NA
NA	NME1-NME2	17	0.95446	0.34	51153559	0.802882438291139	0	0	Secondary	NA	B	2955980578	3007134137	NA	NA
NA	EPG5	18	-0.95	0.34211	45847609	0.802882438291139	0	0	Secondary	NA	B	3069060187	3114907796	NA	NA
NA	KHK	2	0.9595	0.337	27086747	0.802882438291139	0	0	Secondary	NA	B	276724047	303810794	NA	NA
NA	SSB	2	-0.951	0.342	169791933	0.802882438291139	0	0	Secondary	NA	B	276724047	446515980	NA	NA
NA	EIF5B	2	-0.961	0.337	99337353	0.802882438291139	0	0	Secondary	NA	B	276724047	376061400	NA	NA
NA	D2HGDH	2	0.96034	0.337	241734579	0.802882438291139	0	0	Secondary	NA	B	276724047	518458626	NA	NA
NA	TYMP	22	0.957	0.338576	50525752	0.802882438291139	0	0	Secondary	NA	B	3438078747	3488604499	NA	NA
NA	DDT	22	0.9623	0.335911	23971365	0.802882438291139	0	0	Secondary	NA	B	3438078747	3462050112	NA	NA
NA	SORCS2	4	-0.9542	0.34	7192538	0.802882438291139	0	0	Secondary	NA	B	775968409	783160947	NA	NA
NA	TPD52L1	6	0.9497	0.342	125119049	0.802882438291139	0	0	Secondary	NA	B	1202467741	1327586790	NA	NA
NA	CLIP2	7	0.95937	0.337	74289475	0.802882438291139	0	0	Secondary	NA	B	1403002861	1477292336	NA	NA
NA	PAG1	8	0.9594	0.337	80967810	0.802882438291139	0	0	Secondary	NA	B	1591733856	1672701666	NA	NA
NA	PDLIM2	8	-0.954	0.34	22578279	0.802882438291139	0	0	Secondary	NA	B	1591733856	1614312135	NA	NA
NA	ADAM9	8	0.957	0.339	38996869	0.802882438291139	0	0	Secondary	NA	B	1591733856	1630730725	NA	NA
NA	VAC14	16	-0.9459	0.344	70687439	0.802937746256895	0	0	Secondary	NA	B	2836032653	2906720092	NA	NA
NA	FAM136A	2	0.94667	0.344	70295975	0.802937746256895	0	0	Secondary	NA	B	276724047	347020022	NA	NA
NA	SNPH	20	0.947	0.344	1266316	0.802937746256895	0	0	Secondary	NA	B	3267584620	3268850936	NA	NA
NA	NOP56	20	0.947	0.344	2652145	0.802937746256895	0	0	Secondary	NA	B	3267584620	3270236765	NA	NA
NA	HDDC2	6	-0.94659	0.344	125219962	0.802937746256895	0	0	Secondary	NA	B	1202467741	1327687703	NA	NA
NA	CD46	1	-0.944782	0.34477	207752057	0.80410137007874	0	0	Secondary	NA	B	0	207752057	NA	NA
NA	STMN1	1	-0.942987	0.345688	25884181	0.8044792	0	0	Secondary	NA	B	0	25884181	NA	NA
NA	TOR1AIP1	1	0.942	0.346193	179882042	0.8044792	0	0	Secondary	NA	B	0	179882042	NA	NA
NA	HMBS	11	-0.94372	0.345313	119084866	0.8044792	0	0	Secondary	NA	B	2097588750	2216673616	NA	NA
NA	DGUOK	2	-0.94328	0.346	73926826	0.8044792	0	0	Secondary	NA	B	276724047	350650873	NA	NA
NA	ASS1	9	0.9418	0.34629	130444929	0.8044792	0	0	Secondary	NA	B	1766574898	1897019827	NA	NA
NA	PLBD2	12	0.9402	0.347	113358566	0.804866092404072	0	0	Secondary	NA	B	2261842245	2375200811	NA	NA
NA	NUDT19	19	-0.94079	0.346814	32691961	0.804866092404072	0	0	Secondary	NA	B	3179033054	3211725015	NA	NA
NA	PML	15	0.938	0.348	73994673	0.806009064894449	0	0	Secondary	NA	B	2704379055	2778373728	NA	NA
NA	GAMT	19	0.9384	0.348037	1397092	0.806009064894449	0	0	Secondary	NA	B	3179033054	3180430146	NA	NA
NA	PLIN4	19	0.9376	0.348451	4502192	0.8063373921875	0	0	Secondary	NA	B	3179033054	3183535246	NA	NA
NA	PABPC4	1	0.920019	0.357563	39560816	0.806601028136882	0	0	Secondary	NA	B	0	39560816	NA	NA
NA	PRUNE1	1	0.92809	0.353361	151008420	0.806601028136882	0	0	Secondary	NA	B	0	151008420	NA	NA
NA	ASTN1	1	0.924848	0.355045	176857302	0.806601028136882	0	0	Secondary	NA	B	0	176857302	NA	NA
NA	SLC16A1	1	-0.933	0.35082	112911847	0.806601028136882	0	0	Secondary	NA	B	0	112911847	NA	NA
NA	PSMB4	1	-0.936596	0.348967	151399534	0.806601028136882	0	0	Secondary	NA	B	0	151399534	NA	NA
NA	CTPS1	1	-0.923046	0.355983	40979335	0.806601028136882	0	0	Secondary	NA	B	0	40979335	NA	NA
NA	GPR89B	1	-0.926	0.354446	147928393	0.806601028136882	0	0	Secondary	NA	B	0	147928393	NA	NA
NA	POGLUT3	11	-0.93201	0.351329	108472105	0.806601028136882	0	0	Secondary	NA	B	2097588750	2206060855	NA	NA
NA	NUAK1	12	-0.9265	0.354	106063340	0.806601028136882	0	0	Secondary	NA	B	2261842245	2367905585	NA	NA
NA	COQ6	14	-0.931	0.352	73949926	0.806601028136882	0	0	Secondary	NA	B	2568892738	2642842664	NA	NA
NA	HDDC3	15	-0.92189	0.357	90930918	0.806601028136882	0	0	Secondary	NA	B	2704379055	2795309973	NA	NA
NA	CFDP1	16	-0.9295	0.353	75293698	0.806601028136882	0	0	Secondary	NA	B	2836032653	2911326351	NA	NA
NA	MYH10	17	0.92157	0.357	8474205	0.806601028136882	0	0	Secondary	NA	B	2955980578	2964454783	NA	NA
NA	COX11	17	-0.93164	0.352	54951902	0.806601028136882	0	0	Secondary	NA	B	2955980578	3010932480	NA	NA
NA	CCDC124	19	-0.932	0.351337	17933016	0.806601028136882	0	0	Secondary	NA	B	3179033054	3196966070	NA	NA
NA	SGTA	19	0.92454	0.355204	2754714	0.806601028136882	0	0	Secondary	NA	B	3179033054	3181787768	NA	NA
NA	SIPA1L3	19	-0.923	0.356007	37907228	0.806601028136882	0	0	Secondary	NA	B	3179033054	3216940282	NA	NA
NA	ACTR1B	2	0.93123	0.352	97655968	0.806601028136882	0	0	Secondary	NA	B	276724047	374380015	NA	NA
NA	ARMC9	2	-0.92506	0.355	231198546	0.806601028136882	0	0	Secondary	NA	B	276724047	507922593	NA	NA
NA	DPYSL5	2	0.93083	0.352	26847747	0.806601028136882	0	0	Secondary	NA	B	276724047	303571794	NA	NA
NA	SEPTIN2	2	0.93	0.352	241315100	0.806601028136882	0	0	Secondary	NA	B	276724047	518039147	NA	NA
NA	KIAA0930	22	-0.9232	0.355887	45190338	0.806601028136882	0	0	Secondary	NA	B	3438078747	3483269085	NA	NA
NA	OSBP2	22	0.9281	0.353377	30693782	0.806601028136882	0	0	Secondary	NA	B	3438078747	3468772529	NA	NA
NA	ARFGAP3	22	0.9202	0.357481	42796502	0.806601028136882	0	0	Secondary	NA	B	3438078747	3480875249	NA	NA
NA	CCDC50	3	0.92757	0.353629	191329077	0.806601028136882	0	0	Secondary	NA	B	548458626	739787703	NA	NA
NA	IGFBP7	4	0.925	0.355	57030773	0.806601028136882	0	0	Secondary	NA	B	775968409	832999182	NA	NA
NA	KIF2A	5	0.92308	0.355965	62306162	0.806601028136882	0	0	Secondary	NA	B	992234598	1054540760	NA	NA
NA	AP3B1	5	0.919	0.358096	78000525	0.806601028136882	0	0	Secondary	NA	B	992234598	1070235123	NA	NA
NA	CAMK4	5	0.93349	0.350569	111223653	0.806601028136882	0	0	Secondary	NA	B	992234598	1103458251	NA	NA
NA	HINT1	5	0.93446	0.350069	131159027	0.806601028136882	0	0	Secondary	NA	B	992234598	1123393625	NA	NA
NA	CD109	6	-0.91896	0.358	73695785	0.806601028136882	0	0	Secondary	NA	B	1202467741	1276163526	NA	NA
NA	TMEM65	8	0.9213	0.357	124311990	0.806601028136882	0	0	Secondary	NA	B	1591733856	1716045846	NA	NA
NA	CTNNAL1	9	0.929398	0.35268	108942571	0.806601028136882	0	0	Secondary	NA	B	1766574898	1875517469	NA	NA
NA	PMPCA	9	-0.920509	0.35731	136410658	0.806601028136882	0	0	Secondary	NA	B	1766574898	1902985556	NA	NA
NA	VPS13A	9	0.931314	0.35169	77177353	0.806601028136882	0	0	Secondary	NA	B	1766574898	1843752251	NA	NA
NA	ARL3	10	-0.9169	0.359	102673731	0.808022796352583	0	0	Secondary	NA	B	1934034850	2036708581	NA	NA
NA	HOGA1	10	-0.9151	0.36	97584323	0.808430629264595	0	0	Secondary	NA	B	1934034850	2031619173	NA	NA
NA	IAH1	2	0.91631	0.36	9473658	0.808430629264595	0	0	Secondary	NA	B	276724047	286197705	NA	NA
NA	ME1	6	0.9155	0.36	83210389	0.808430629264595	0	0	Secondary	NA	B	1202467741	1285678130	NA	NA
NA	N6AMT1	21	-0.915	0.3603	28872191	0.808491363636364	0	0	Secondary	NA	B	3361479785	3390351976	NA	NA
NA	EPB41	1	0.913748	0.360849	28887091	0.809110323996972	0	0	Secondary	NA	B	0	28887091	NA	NA
NA	EXTL2	1	-0.910964	0.362314	100872387	0.809331876319759	0	0	Secondary	NA	B	0	100872387	NA	NA
NA	FPGT	1	0.911019	0.362285	74198212	0.809331876319759	0	0	Secondary	NA	B	0	74198212	NA	NA
NA	NUDT15	13	0.91207	0.3617	48037567	0.809331876319759	0	0	Secondary	NA	B	2424611154	2472648721	NA	NA
NA	MACROD2	20	-0.9119	0.362	13995369	0.809331876319759	0	0	Secondary	NA	B	3267584620	3281579989	NA	NA
NA	PNMA2	8	-0.9114	0.362	26504686	0.809331876319759	0	0	Secondary	NA	B	1591733856	1618238542	NA	NA
NA	FAS	10	0.9054	0.365	88990657	0.809835205992509	0	0	Secondary	NA	B	1934034850	2023025507	NA	NA
NA	GPR158	10	0.9074	0.364	25175062	0.809835205992509	0	0	Secondary	NA	B	1934034850	1959209912	NA	NA
NA	RCN1	11	-0.90698	0.364417	31812391	0.809835205992509	0	0	Secondary	NA	B	2097588750	2129401141	NA	NA
NA	NUCB2	11	-0.90877	0.36347	17208153	0.809835205992509	0	0	Secondary	NA	B	2097588750	2114796903	NA	NA
NA	CYB5R2	11	-0.90595	0.364961	7665100	0.809835205992509	0	0	Secondary	NA	B	2097588750	2105253850	NA	NA
NA	MTHFS	15	-0.90569	0.365	79833585	0.809835205992509	0	0	Secondary	NA	B	2704379055	2784212640	NA	NA
NA	EFHD1	2	0.90547	0.365	232606057	0.809835205992509	0	0	Secondary	NA	B	276724047	509330104	NA	NA
NA	RCAN1	21	0.908	0.3637	34513142	0.809835205992509	0	0	Secondary	NA	B	3361479785	3395992927	NA	NA
NA	ACOX3	4	0.9077	0.364	8366282	0.809835205992509	0	0	Secondary	NA	B	775968409	784334691	NA	NA
NA	TMCC3	12	-0.9014	0.367	94567124	0.813663173652695	0	0	Secondary	NA	B	2261842245	2356409369	NA	NA
NA	CTH	1	-0.895376	0.370586	70411218	0.813697858703569	0	0	Secondary	NA	B	0	70411218	NA	NA
NA	NID1	1	0.893	0.371857	235975830	0.813697858703569	0	0	Secondary	NA	B	0	235975830	NA	NA
NA	ECE1	1	-0.884317	0.376525	21217247	0.813697858703569	0	0	Secondary	NA	B	0	21217247	NA	NA
NA	CNN3	1	-0.891435	0.372696	94896951	0.813697858703569	0	0	Secondary	NA	B	0	94896951	NA	NA
NA	SYT2	1	-0.883104	0.37718	202590596	0.813697858703569	0	0	Secondary	NA	B	0	202590596	NA	NA
NA	KCNIP2	10	-0.8908	0.373	101825974	0.813697858703569	0	0	Secondary	NA	B	1934034850	2035860824	NA	NA
NA	ANKRD16	10	0.8932	0.372	5861617	0.813697858703569	0	0	Secondary	NA	B	1934034850	1939896467	NA	NA
NA	ACTR1A	10	0.892	0.372	102479229	0.813697858703569	0	0	Secondary	NA	B	1934034850	2036514079	NA	NA
NA	MPP7	10	0.8859	0.376	28050993	0.813697858703569	0	0	Secondary	NA	B	1934034850	1962085843	NA	NA
NA	COMTD1	10	0.887	0.375	75233969	0.813697858703569	0	0	Secondary	NA	B	1934034850	2009268819	NA	NA
NA	VWA5A	11	0.89007	0.373429	124115362	0.813697858703569	0	0	Secondary	NA	B	2097588750	2221704112	NA	NA
NA	TMEM41B	11	-0.8971	0.369668	9280654	0.813697858703569	0	0	Secondary	NA	B	2097588750	2106869404	NA	NA
NA	LIN7A	12	-0.9009	0.368	80792520	0.813697858703569	0	0	Secondary	NA	B	2261842245	2342634765	NA	NA
NA	CACNB3	12	0.885	0.376	48813794	0.813697858703569	0	0	Secondary	NA	B	2261842245	2310656039	NA	NA
NA	RAP2A	13	-0.899	0.3687	97434222	0.813697858703569	0	0	Secondary	NA	B	2424611154	2522045376	NA	NA
NA	PCK2	14	0.8883	0.374	24094053	0.813697858703569	0	0	Secondary	NA	B	2568892738	2592986791	NA	NA
NA	ATL1	14	0.89	0.373	50532509	0.813697858703569	0	0	Secondary	NA	B	2568892738	2619425247	NA	NA
NA	WWOX	16	0.883	0.377	78099413	0.813697858703569	0	0	Secondary	NA	B	2836032653	2914132066	NA	NA
NA	ATPAF2	17	-0.89869	0.369	17977409	0.813697858703569	0	0	Secondary	NA	B	2955980578	2973957987	NA	NA
NA	CDH19	18	0.89	0.37344	66501083	0.813697858703569	0	0	Secondary	NA	B	3069060187	3135561270	NA	NA
NA	TXNL4A	18	0.888	0.37454	79972867	0.813697858703569	0	0	Secondary	NA	B	3069060187	3149033054	NA	NA
NA	RTN4	2	0.88339	0.377	54972189	0.813697858703569	0	0	Secondary	NA	B	276724047	331696236	NA	NA
NA	RPE	2	0.89754	0.369	210002565	0.813697858703569	0	0	Secondary	NA	B	276724047	486726612	NA	NA
NA	NUP210	3	0.88415	0.376617	13316237	0.813697858703569	0	0	Secondary	NA	B	548458626	561774863	NA	NA
NA	KCTD6	3	0.88487	0.376229	58492114	0.813697858703569	0	0	Secondary	NA	B	548458626	606950740	NA	NA
NA	CMC1	3	0.89356	0.371555	28241584	0.813697858703569	0	0	Secondary	NA	B	548458626	576700210	NA	NA
NA	TMEM33	4	0.8865	0.375	41935120	0.813697858703569	0	0	Secondary	NA	B	775968409	817903529	NA	NA
NA	FGF2	4	0.8828	0.377	122826708	0.813697858703569	0	0	Secondary	NA	B	775968409	898795117	NA	NA
NA	ERAP2	5	-0.89014	0.37339	96875939	0.813697858703569	0	0	Secondary	NA	B	992234598	1089110537	NA	NA
NA	RELL2	5	-0.884	0.376696	141636950	0.813697858703569	0	0	Secondary	NA	B	992234598	1133871548	NA	NA
NA	RAB23	6	-0.89316	0.372	57188809	0.813697858703569	0	0	Secondary	NA	B	1202467741	1259656550	NA	NA
NA	MYO6	6	-0.88384	0.377	75749192	0.813697858703569	0	0	Secondary	NA	B	1202467741	1278216933	NA	NA
NA	DGKB	7	0.88799	0.375	14145049	0.813697858703569	0	0	Secondary	NA	B	1403002861	1417147910	NA	NA
NA	KBTBD11	8	-0.885	0.376	1973878	0.813697858703569	0	0	Secondary	NA	B	1591733856	1593707734	NA	NA
NA	NIPSNAP3A	9	0.889366	0.37381	104747688	0.813697858703569	0	0	Secondary	NA	B	1766574898	1871322586	NA	NA
NA	PTGES2	9	-0.896445	0.37001	128120693	0.813697858703569	0	0	Secondary	NA	B	1766574898	1894695591	NA	NA
NA	BICD2	9	0.88776	0.37467	92711363	0.813697858703569	0	0	Secondary	NA	B	1766574898	1859286261	NA	NA
NA	HTT	4	-0.881	0.378	3074681	0.814873362445415	0	0	Secondary	NA	B	775968409	779043090	NA	NA
NA	CENPV	17	-0.878	0.38	16342534	0.815623188405797	0	0	Secondary	NA	B	2955980578	2972323112	NA	NA
NA	PNPT1	2	0.87727	0.38	55634265	0.815623188405797	0	0	Secondary	NA	B	276724047	332358312	NA	NA
NA	GAP43	3	0.8789	0.379458	115623324	0.815623188405797	0	0	Secondary	NA	B	548458626	664081950	NA	NA
NA	RTN4IP1	6	-0.879	0.379	106571028	0.815623188405797	0	0	Secondary	NA	B	1202467741	1309038769	NA	NA
NA	ADHFE1	8	-0.8787	0.38	66430185	0.815623188405797	0	0	Secondary	NA	B	1591733856	1658164041	NA	NA
NA	DAB2IP	9	0.878205	0.37983	121567057	0.815623188405797	0	0	Secondary	NA	B	1766574898	1888141955	NA	NA
NA	ARL10	5	0.877	0.380487	176365468	0.816077113685735	0	0	Secondary	NA	B	992234598	1168600066	NA	NA
NA	UBQLN4	1	0.87476	0.381705	156035301	0.818097112879884	0	0	Secondary	NA	B	0	156035301	NA	NA
NA	NUDCD1	8	0.8741	0.382	109240919	0.818137382501808	0	0	Secondary	NA	B	1591733856	1700974775	NA	NA
NA	GNAO1	16	0.8732	0.383	56191390	0.818503607503608	0	0	Secondary	NA	B	2836032653	2892224043	NA	NA
NA	RAB24	5	0.873	0.382663	177301198	0.818503607503608	0	0	Secondary	NA	B	992234598	1169535796	NA	NA
NA	GPR37	7	-0.873	0.383	124745997	0.818503607503608	0	0	Secondary	NA	B	1403002861	1527748858	NA	NA
NA	LMOD1	1	-0.870694	0.383921	201896452	0.819880318673396	0	0	Secondary	NA	B	0	201896452	NA	NA
NA	CYB5R1	1	0.867644	0.385589	202961869	0.822728529496403	0	0	Secondary	NA	B	0	202961869	NA	NA
NA	INPP1	2	0.86692	0.386	190343470	0.822728529496403	0	0	Secondary	NA	B	276724047	467067517	NA	NA
NA	ROBO2	3	0.86673	0.386088	75906695	0.822728529496403	0	0	Secondary	NA	B	548458626	624365321	NA	NA
NA	COA6	1	-0.864813	0.387141	234373456	0.823787099137931	0	0	Secondary	NA	B	0	234373456	NA	NA
NA	ARSB	5	0.86503	0.387022	78777209	0.823787099137931	0	0	Secondary	NA	B	992234598	1071011807	NA	NA
NA	STX2	12	0.861	0.389	130789600	0.827148600143575	0	0	Secondary	NA	B	2261842245	2392631845	NA	NA
NA	SLC66A2	18	-0.8602	0.38967	79902420	0.827978866571019	0	0	Secondary	NA	B	3069060187	3148962607	NA	NA
NA	CNTNAP4	16	-0.8576	0.391	76277278	0.829614613180516	0	0	Secondary	NA	B	2836032653	2912309931	NA	NA
NA	PRKAG2	7	0.85742	0.391	151556111	0.829614613180516	0	0	Secondary	NA	B	1403002861	1554558972	NA	NA
NA	PPP2R5A	1	0.855958	0.392021	212285537	0.829997285203717	0	0	Secondary	NA	B	0	212285537	NA	NA
NA	PRDX3	10	0.8561	0.392	119167703	0.829997285203717	0	0	Secondary	NA	B	1934034850	2053202553	NA	NA
NA	USP47	11	-0.85606	0.391966	11841423	0.829997285203717	0	0	Secondary	NA	B	2097588750	2109430173	NA	NA
NA	SPTB	14	-0.8546	0.393	64746284	0.831475714285714	0	0	Secondary	NA	B	2568892738	2633639022	NA	NA
NA	WDR47	1	0.852275	0.394061	108970214	0.832531156918688	0	0	Secondary	NA	B	0	108970214	NA	NA
NA	DAP	5	0.85262	0.393872	10679230	0.832531156918688	0	0	Secondary	NA	B	992234598	1002913828	NA	NA
NA	SLC7A6	16	-0.85	0.395	68264530	0.832733096085409	0	0	Secondary	NA	B	2836032653	2904297183	NA	NA
NA	NCEH1	3	-0.85077	0.394897	172630249	0.832733096085409	0	0	Secondary	NA	B	548458626	721088875	NA	NA
NA	ALDH7A1	5	0.85133	0.394586	126541841	0.832733096085409	0	0	Secondary	NA	B	992234598	1118776439	NA	NA
NA	SUSD2	22	0.85	0.395325	24181259	0.832825497866287	0	0	Secondary	NA	B	3438078747	3462260006	NA	NA
NA	CPT1A	11	0.84865	0.396075	68754620	0.833220276988636	0	0	Secondary	NA	B	2097588750	2166343370	NA	NA
NA	MAP7	6	0.848	0.396	136342737	0.833220276988636	0	0	Secondary	NA	B	1202467741	1338810478	NA	NA
NA	QDPR	4	0.8472	0.397	17460261	0.833981560283688	0	0	Secondary	NA	B	775968409	793428670	NA	NA
NA	FKBP15	9	-0.847424	0.39676	113161006	0.833981560283688	0	0	Secondary	NA	B	1766574898	1879735904	NA	NA
NA	TMEM51	1	0.841875	0.399858	15152532	0.834366197183099	0	0	Secondary	NA	B	0	15152532	NA	NA
NA	MAP1S	19	0.84387	0.398745	17719242	0.834366197183099	0	0	Secondary	NA	B	3179033054	3196752296	NA	NA
NA	CCDC88A	2	-0.841	0.4	55287842	0.834366197183099	0	0	Secondary	NA	B	276724047	332011889	NA	NA
NA	VSNL1	2	0.846	0.398	17539126	0.834366197183099	0	0	Secondary	NA	B	276724047	294263173	NA	NA
NA	RAP2B	3	-0.84166	0.399981	153162240	0.834366197183099	0	0	Secondary	NA	B	548458626	701620866	NA	NA
NA	GRIK2	6	-0.84207	0.4	101398788	0.834366197183099	0	0	Secondary	NA	B	1202467741	1303866529	NA	NA
NA	BLVRA	7	-0.84206	0.4	43758680	0.834366197183099	0	0	Secondary	NA	B	1403002861	1446761541	NA	NA
NA	CCZ1B	7	0.844	0.399	6794134	0.834366197183099	0	0	Secondary	NA	B	1403002861	1409796995	NA	NA
