Analyte	Gene	CHR	TWAS.Z	TWAS.P	P0	fdr_p	specific	topSNP	Discovery	NEW_hit	Tissue	P0_add	P0_cum	label_color	nudge_y
NA	CACNB4	2	0.488399	0.625	151832776	0.924887450199203	0	0	Secondary	NA	B	276724047	428556823	NA	NA
NA	NDUFAF5	20	-0.4868	0.6264	13784950	0.924887450199203	0	0	Secondary	NA	B	3267424814	3281209764	NA	NA
NA	NEFH	22	0.49108	0.623367	29480230	0.924887450199203	0	0	Secondary	NA	B	3437918941	3467399171	NA	NA
NA	PRKAR2A	3	0.49032	0.623907	48744597	0.924887450199203	0	0	Secondary	NA	B	548458626	597203223	NA	NA
NA	FAIM	3	-0.487	0.626258	138608606	0.924887450199203	0	0	Secondary	NA	B	548458626	687067232	NA	NA
NA	ADH1B	4	0.488	0.626	99304964	0.924887450199203	0	0	Secondary	NA	B	775968409	875273373	NA	NA
NA	LMNB1	5	0.48852	0.625	126776623	0.924887450199203	0	0	Secondary	NA	B	992234598	1119011221	NA	NA
NA	LSM1	8	-0.48784	0.62566	38163321	0.924887450199203	0	0	Secondary	NA	B	1591733856	1629897177	NA	NA
NA	PAPSS2	10	-0.4851	0.62764	87659613	0.925370671976107	0	0	Secondary	NA	B	1934034850	2021694463	NA	NA
NA	DNPH1	6	0.485	0.628	43225629	0.925440796019901	0	0	Secondary	NA	B	1202467741	1245693370	NA	NA
NA	PICK1	22	0.48397	0.628408	38056311	0.925581549477872	0	0	Secondary	NA	B	3437918941	3475975252	NA	NA
NA	SOAT1	1	0.481	0.63052	179293790	0.925716691431402	0	0	Secondary	NA	B	0	179293790	NA	NA
NA	ACSS3	12	-0.48127	0.63032	80937815	0.925716691431402	0	0	Secondary	NA	B	2261682439	2342620254	NA	NA
NA	PML	15	0.481	0.631	73994673	0.925716691431402	0	0	Secondary	NA	B	2704219249	2778213922	NA	NA
NA	MYO18A	17	-0.48053	0.631	29073510	0.925716691431402	0	0	Secondary	NA	B	2955820772	2984894282	NA	NA
NA	SYT3	19	-0.4809	0.63057	50621307	0.925716691431402	0	0	Secondary	NA	B	3178873248	3229494555	NA	NA
NA	FAM47E-STBD1	4	-0.48	0.631	76251733	0.925716691431402	0	0	Secondary	NA	B	775968409	852220142	NA	NA
NA	QDPR	4	0.4837	0.629	17460261	0.925716691431402	0	0	Secondary	NA	B	775968409	793428670	NA	NA
NA	PAG1	8	-0.48258	0.6294	80967810	0.925716691431402	0	0	Secondary	NA	B	1591733856	1672701666	NA	NA
NA	PDXDC1	16	0.479	0.631939	14974591	0.925808110781405	0	0	Secondary	NA	B	2835872847	2850847438	NA	NA
NA	P4HB	17	-0.479	0.632	81843159	0.925808110781405	0	0	Secondary	NA	B	2955820772	3037663931	NA	NA
NA	GSN	9	-0.47979	0.631375	121207794	0.925808110781405	0	0	Secondary	NA	B	1766574898	1887782692	NA	NA
NA	FMN2	1	0.47788	0.63274	240014348	0.925976225296443	0	0	Secondary	NA	B	0	240014348	NA	NA
NA	THUMPD1	16	-0.478	0.63265	20733664	0.925976225296443	0	0	Secondary	NA	B	2835872847	2856606511	NA	NA
NA	THNSL1	10	-0.4772	0.63324	25016658	0.926136193293886	0	0	Secondary	NA	B	1934034850	1959051508	NA	NA
NA	RECQL	12	0.47597	0.6341	21468911	0.926136193293886	0	0	Secondary	NA	B	2261682439	2283151350	NA	NA
NA	KSR1	17	-0.47647	0.634	27456644	0.926136193293886	0	0	Secondary	NA	B	2955820772	2983277416	NA	NA
NA	BCAP29	7	0.4755	0.634	107579977	0.926136193293886	0	0	Secondary	NA	B	1403002861	1510582838	NA	NA
NA	CTH	1	0.45954	0.64585	70411218	0.92768293861769	0	0	Secondary	NA	B	0	70411218	NA	NA
NA	GORAB	1	-0.474	0.6355	170532129	0.92768293861769	0	0	Secondary	NA	B	0	170532129	NA	NA
NA	UROD	1	-0.46185	0.64419	45012147	0.92768293861769	0	0	Secondary	NA	B	0	45012147	NA	NA
NA	SNAP47	1	-0.45762	0.64723	227728539	0.92768293861769	0	0	Secondary	NA	B	0	227728539	NA	NA
NA	S100A4	1	0.464	0.64265	153543613	0.92768293861769	0	0	Secondary	NA	B	0	153543613	NA	NA
NA	UROS	10	0.4678	0.63995	125788577	0.92768293861769	0	0	Secondary	NA	B	1934034850	2059823427	NA	NA
NA	SCYL1	11	-0.46031	0.645	65525077	0.92768293861769	0	0	Secondary	NA	B	2097428944	2162954021	NA	NA
NA	BRSK2	11	-0.45682	0.648	1389899	0.92768293861769	0	0	Secondary	NA	B	2097428944	2098818843	NA	NA
NA	CORO1C	12	0.47246	0.6366	108645109	0.92768293861769	0	0	Secondary	NA	B	2261682439	2370327548	NA	NA
NA	SLC38A1	12	0.46619	0.64108	46183063	0.92768293861769	0	0	Secondary	NA	B	2261682439	2307865502	NA	NA
NA	YARS2	12	-0.46645	0.6409	32727490	0.92768293861769	0	0	Secondary	NA	B	2261682439	2294409929	NA	NA
NA	RASA3	13	-0.46422	0.6425	113977783	0.92768293861769	0	0	Secondary	NA	B	2424451348	2538429131	NA	NA
NA	EHD4	15	0.4693	0.639	41898752	0.92768293861769	0	0	Secondary	NA	B	2704219249	2746118001	NA	NA
NA	SNN	16	-0.465	0.641931	11668414	0.92768293861769	0	0	Secondary	NA	B	2835872847	2847541261	NA	NA
NA	ELAC2	17	0.468	0.64	12992391	0.92768293861769	0	0	Secondary	NA	B	2955820772	2968813163	NA	NA
NA	SAT2	17	0.47336	0.636	7626234	0.92768293861769	0	0	Secondary	NA	B	2955820772	2963447006	NA	NA
NA	CRK	17	0.471	0.638	1420689	0.92768293861769	0	0	Secondary	NA	B	2955820772	2957241461	NA	NA
NA	TBCB	19	0.4732	0.6361	36114289	0.92768293861769	0	0	Secondary	NA	B	3178873248	3214987537	NA	NA
NA	SYT5	19	-0.4712	0.63748	55171199	0.92768293861769	0	0	Secondary	NA	B	3178873248	3234044447	NA	NA
NA	CAPG	2	0.469567	0.639	85394748	0.92768293861769	0	0	Secondary	NA	B	276724047	362118795	NA	NA
NA	LPIN1	2	0.465558	0.642	11677595	0.92768293861769	0	0	Secondary	NA	B	276724047	288401642	NA	NA
NA	SESTD1	2	-0.459831	0.646	179101692	0.92768293861769	0	0	Secondary	NA	B	276724047	455825739	NA	NA
NA	C2orf88	2	0.457232	0.648	189879609	0.92768293861769	0	0	Secondary	NA	B	276724047	466603656	NA	NA
NA	ANXA4	2	0.466469	0.641	69644425	0.92768293861769	0	0	Secondary	NA	B	276724047	346368472	NA	NA
NA	CTSZ	20	-0.462	0.64408	58995185	0.92768293861769	0	0	Secondary	NA	B	3267424814	3326419999	NA	NA
NA	HSPA13	21	0.459	0.6462	14371115	0.92768293861769	0	0	Secondary	NA	B	3361319979	3375691094	NA	NA
NA	FLNB	3	0.469	0.63907	58008400	0.92768293861769	0	0	Secondary	NA	B	548458626	606467026	NA	NA
NA	PIGX	3	-0.45971	0.645726	196639775	0.92768293861769	0	0	Secondary	NA	B	548458626	745098401	NA	NA
NA	SUSD5	3	0.46486	0.64203	33150045	0.92768293861769	0	0	Secondary	NA	B	548458626	581608671	NA	NA
NA	RPP14	3	0.46003	0.645495	58317614	0.92768293861769	0	0	Secondary	NA	B	548458626	606776240	NA	NA
NA	HADH	4	-0.466	0.641	107989714	0.92768293861769	0	0	Secondary	NA	B	775968409	883958123	NA	NA
NA	NUDT6	4	-0.4631	0.643	122888697	0.92768293861769	0	0	Secondary	NA	B	775968409	898857106	NA	NA
NA	NAP1L5	4	0.46	0.646	88695915	0.92768293861769	0	0	Secondary	NA	B	775968409	864664324	NA	NA
NA	MYO6	6	-0.4622	0.644	75749192	0.92768293861769	0	0	Secondary	NA	B	1202467741	1278216933	NA	NA
NA	CDK14	7	-0.4583	0.647	90466424	0.92768293861769	0	0	Secondary	NA	B	1403002861	1493469285	NA	NA
NA	PTPRN2	7	0.4578	0.647	157539056	0.92768293861769	0	0	Secondary	NA	B	1403002861	1560541917	NA	NA
NA	SDHAF3	7	-0.4578	0.647	97116590	0.92768293861769	0	0	Secondary	NA	B	1403002861	1500119451	NA	NA
NA	MBLAC1	7	-0.458	0.647	100126694	0.92768293861769	0	0	Secondary	NA	B	1403002861	1503129555	NA	NA
NA	GGH	8	-0.45703	0.64765	63015079	0.92768293861769	0	0	Secondary	NA	B	1591733856	1654748935	NA	NA
NA	DEPTOR	8	0.46253	0.6437	119873717	0.92768293861769	0	0	Secondary	NA	B	1591733856	1711607573	NA	NA
NA	LY6H	8	-0.46332	0.64314	143157914	0.92768293861769	0	0	Secondary	NA	B	1591733856	1734891770	NA	NA
NA	F3	1	0.45	0.65271	94529225	0.929101976019185	0	0	Secondary	NA	B	0	94529225	NA	NA
NA	FAF1	1	-0.45291	0.65062	50439478	0.929101976019185	0	0	Secondary	NA	B	0	50439478	NA	NA
NA	ADO	10	-0.4487	0.65361	62804756	0.929101976019185	0	0	Secondary	NA	B	1934034850	1996839606	NA	NA
NA	RIN1	11	0.449	0.653	66330242	0.929101976019185	0	0	Secondary	NA	B	2097428944	2163759186	NA	NA
NA	TRAPPC4	11	0.45	0.653	119018432	0.929101976019185	0	0	Secondary	NA	B	2097428944	2216447376	NA	NA
NA	DTNA	18	0.45038	0.652436	34493290	0.929101976019185	0	0	Secondary	NA	B	3068900381	3103393671	NA	NA
NA	CACNA2D2	3	0.45126	0.651802	50362802	0.929101976019185	0	0	Secondary	NA	B	548458626	598821428	NA	NA
NA	CD47	3	-0.44822	0.653995	108043298	0.929101976019185	0	0	Secondary	NA	B	548458626	656501924	NA	NA
NA	CAST	5	0.4526	0.651	96525267	0.929101976019185	0	0	Secondary	NA	B	992234598	1088759865	NA	NA
NA	ARL15	5	-0.44825	0.654	53883945	0.929101976019185	0	0	Secondary	NA	B	992234598	1046118543	NA	NA
NA	CHCHD2	7	0.4544	0.65	56101569	0.929101976019185	0	0	Secondary	NA	B	1403002861	1459104430	NA	NA
NA	LANCL2	7	0.4478	0.654	55365448	0.929101976019185	0	0	Secondary	NA	B	1403002861	1458368309	NA	NA
NA	DGKB	7	0.4521	0.651	14145049	0.929101976019185	0	0	Secondary	NA	B	1403002861	1417147910	NA	NA
NA	GFUS	8	-0.44819	0.65401	143612618	0.929101976019185	0	0	Secondary	NA	B	1591733856	1735346474	NA	NA
NA	CA1	8	-0.449	0.65343	85327608	0.929101976019185	0	0	Secondary	NA	B	1591733856	1677061464	NA	NA
NA	SEMA4D	9	0.44998	0.652722	89360787	0.929101976019185	0	0	Secondary	NA	B	1766574898	1855935685	NA	NA
NA	AK4	1	0.44689	0.65495	65147549	0.929435615126855	0	0	Secondary	NA	B	0	65147549	NA	NA
NA	PPP2R5C	14	-0.4463	0.655378	101761798	0.929435615126855	0	0	Secondary	NA	B	2568732932	2670494730	NA	NA
NA	SLC39A11	17	0.44677	0.655	72645949	0.929435615126855	0	0	Secondary	NA	B	2955820772	3028466721	NA	NA
NA	PFKL	21	0.446	0.6555	44300051	0.929435615126855	0	0	Secondary	NA	B	3361319979	3405620030	NA	NA
NA	GPC1	2	-0.445044	0.656	240435671	0.929699521531101	0	0	Secondary	NA	B	276724047	517159718	NA	NA
NA	TOPAZ1	3	-0.445	0.65632	44241886	0.929708197034912	0	0	Secondary	NA	B	548458626	592700512	NA	NA
NA	HPCAL4	1	0.44423	0.65687	39678648	0.929782130912566	0	0	Secondary	NA	B	0	39678648	NA	NA
NA	SV2C	5	0.44387	0.657	76083172	0.929782130912566	0	0	Secondary	NA	B	992234598	1068317770	NA	NA
NA	MECR	1	-0.44237	0.65822	29192873	0.931063820439351	0	0	Secondary	NA	B	0	29192873	NA	NA
NA	SLK	10	0.4413	0.659	103967201	0.931722195704057	0	0	Secondary	NA	B	1934034850	2038002051	NA	NA
NA	BLOC1S2	10	0.44	0.65994	100273956	0.93260604961832	0	0	Secondary	NA	B	1934034850	2034308806	NA	NA
NA	ATE1	10	0.4371	0.66204	121740424	0.932903177925785	0	0	Secondary	NA	B	1934034850	2055775274	NA	NA
NA	TMOD3	15	0.439	0.661	51829628	0.932903177925785	0	0	Secondary	NA	B	2704219249	2756048877	NA	NA
NA	CTU2	16	0.43742	0.66181	88706463	0.932903177925785	0	0	Secondary	NA	B	2835872847	2924579310	NA	NA
NA	PDE1A	2	-0.436685	0.662	182140036	0.932903177925785	0	0	Secondary	NA	B	276724047	458864083	NA	NA
NA	MCTP1	5	0.43844	0.661	94703741	0.932903177925785	0	0	Secondary	NA	B	992234598	1086938339	NA	NA
NA	TBC1D13	9	-0.43798	0.661399	128787204	0.932903177925785	0	0	Secondary	NA	B	1766574898	1895362102	NA	NA
NA	KCNMA1	10	0.436	0.66285	76869601	0.933001897533207	0	0	Secondary	NA	B	1934034850	2010904451	NA	NA
NA	SMUG1	12	0.43482	0.66369	54164745	0.933001897533207	0	0	Secondary	NA	B	2261682439	2315847184	NA	NA
NA	DLG1	3	0.43525	0.663382	197042560	0.933001897533207	0	0	Secondary	NA	B	548458626	745501186	NA	NA
NA	C3orf18	3	-0.435	0.663562	50558031	0.933001897533207	0	0	Secondary	NA	B	548458626	599016657	NA	NA
NA	FAM162B	6	-0.4349	0.664	116752200	0.933001897533207	0	0	Secondary	NA	B	1202467741	1319219941	NA	NA
NA	PPP1R9A	7	-0.436	0.663	94907202	0.933001897533207	0	0	Secondary	NA	B	1403002861	1497910063	NA	NA
NA	SH3BGRL3	1	-0.43317	0.66489	26279176	0.93380947368421	0	0	Secondary	NA	B	0	26279176	NA	NA
NA	TMEM25	11	-0.43142	0.666	118531041	0.93419074598678	0	0	Secondary	NA	B	2097428944	2215959985	NA	NA
NA	RAB27A	15	-0.429	0.668	55202966	0.93419074598678	0	0	Secondary	NA	B	2704219249	2759422215	NA	NA
NA	SMPD3	16	0.43	0.667196	68358328	0.93419074598678	0	0	Secondary	NA	B	2835872847	2904231175	NA	NA
NA	ATPAF2	17	0.43045	0.667	17977409	0.93419074598678	0	0	Secondary	NA	B	2955820772	2973798181	NA	NA
NA	TRAPPC5	19	-0.4313	0.66627	7680843	0.93419074598678	0	0	Secondary	NA	B	3178873248	3186554091	NA	NA
NA	DDX18	2	-0.432023	0.666	117814650	0.93419074598678	0	0	Secondary	NA	B	276724047	394538697	NA	NA
NA	ETFDH	4	-0.4301	0.667	158672125	0.93419074598678	0	0	Secondary	NA	B	775968409	934640534	NA	NA
NA	DMXL1	5	-0.429	0.668	119037772	0.93419074598678	0	0	Secondary	NA	B	992234598	1111272370	NA	NA
NA	NIBAN2	9	0.429	0.667923	127505339	0.93419074598678	0	0	Secondary	NA	B	1766574898	1894080237	NA	NA
NA	AVEN	15	0.4277	0.669	33866227	0.934706603773585	0	0	Secondary	NA	B	2704219249	2738085476	NA	NA
NA	CD38	4	0.4281	0.669	15778275	0.934706603773585	0	0	Secondary	NA	B	775968409	791746684	NA	NA
NA	EVI5	1	0.42476	0.67101	92508696	0.93507275862069	0	0	Secondary	NA	B	0	92508696	NA	NA
NA	ILDR2	1	0.421	0.67376	166913206	0.93507275862069	0	0	Secondary	NA	B	0	166913206	NA	NA
NA	PPFIA4	1	-0.42434	0.67132	203026498	0.93507275862069	0	0	Secondary	NA	B	0	203026498	NA	NA
NA	TAGLN2	1	0.422	0.67303	159918107	0.93507275862069	0	0	Secondary	NA	B	0	159918107	NA	NA
NA	COQ8A	1	-0.4165	0.67705	226897536	0.93507275862069	0	0	Secondary	NA	B	0	226897536	NA	NA
NA	ABLIM1	10	0.4159	0.67747	114431113	0.93507275862069	0	0	Secondary	NA	B	1934034850	2048465963	NA	NA
NA	MPP7	10	-0.4233	0.67211	28050993	0.93507275862069	0	0	Secondary	NA	B	1934034850	1962085843	NA	NA
NA	FOXRED1	11	0.424	0.672	126269055	0.93507275862069	0	0	Secondary	NA	B	2097428944	2223697999	NA	NA
NA	MAP6	11	-0.41903	0.675	75586918	0.93507275862069	0	0	Secondary	NA	B	2097428944	2173015862	NA	NA
NA	SPTBN2	11	0.423	0.672	66685248	0.93507275862069	0	0	Secondary	NA	B	2097428944	2164114192	NA	NA
NA	CTSF	11	-0.41903	0.675	66563463	0.93507275862069	0	0	Secondary	NA	B	2097428944	2163992407	NA	NA
NA	PHLPP2	16	0.41685	0.676786	71637835	0.93507275862069	0	0	Secondary	NA	B	2835872847	2907510682	NA	NA
NA	MON1B	16	0.41804	0.675921	77190835	0.93507275862069	0	0	Secondary	NA	B	2835872847	2913063682	NA	NA
NA	NOMO1	16	0.42496	0.670869	14833681	0.93507275862069	0	0	Secondary	NA	B	2835872847	2850706528	NA	NA
NA	TPPP3	16	0.42	0.674485	67389809	0.93507275862069	0	0	Secondary	NA	B	2835872847	2903262656	NA	NA
NA	UBE2Z	17	-0.41655	0.677	48908369	0.93507275862069	0	0	Secondary	NA	B	2955820772	3004729141	NA	NA
NA	EPB41L3	18	0.41623	0.677238	5392384	0.93507275862069	0	0	Secondary	NA	B	3068900381	3074292765	NA	NA
NA	CRELD2	22	0.41798	0.67596	49918167	0.93507275862069	0	0	Secondary	NA	B	3437918941	3487837108	NA	NA
NA	USP4	3	-0.4165	0.677047	49277831	0.93507275862069	0	0	Secondary	NA	B	548458626	597736457	NA	NA
NA	ANO10	3	-0.41964	0.67475	43354859	0.93507275862069	0	0	Secondary	NA	B	548458626	591813485	NA	NA
NA	AADAT	4	-0.4185	0.676	170060222	0.93507275862069	0	0	Secondary	NA	B	775968409	946028631	NA	NA
NA	FGF2	4	-0.4199	0.675	122826708	0.93507275862069	0	0	Secondary	NA	B	775968409	898795117	NA	NA
NA	SGTB	5	0.41844	0.676	65665928	0.93507275862069	0	0	Secondary	NA	B	992234598	1057900526	NA	NA
NA	TPBG	6	0.4235	0.672	82363206	0.93507275862069	0	0	Secondary	NA	B	1202467741	1284830947	NA	NA
NA	CEP41	7	0.426	0.67	130393771	0.93507275862069	0	0	Secondary	NA	B	1403002861	1533396632	NA	NA
NA	ASS1	9	-0.41881	0.675354	130444929	0.93507275862069	0	0	Secondary	NA	B	1766574898	1897019827	NA	NA
NA	DENND5B	12	-0.415	0.67814	31382223	0.935561564974383	0	0	Secondary	NA	B	2261682439	2293064662	NA	NA
NA	RGS6	14	-0.4134	0.679313	71932439	0.936743531657356	0	0	Secondary	NA	B	2568732932	2640665371	NA	NA
NA	ACOT7	1	-0.41108	0.68101	6264269	0.938296849302326	0	0	Secondary	NA	B	0	6264269	NA	NA
NA	ZC3H7A	16	0.411	0.681073	11750586	0.938296849302326	0	0	Secondary	NA	B	2835872847	2847623433	NA	NA
NA	PITPNM2	12	-0.40797	0.68329	122983480	0.93830996754752	0	0	Secondary	NA	B	2261682439	2384665919	NA	NA
NA	GPD1	12	-0.40885	0.68265	50103819	0.93830996754752	0	0	Secondary	NA	B	2261682439	2311786258	NA	NA
NA	STK24	13	0.40794	0.6833	98450201	0.93830996754752	0	0	Secondary	NA	B	2424451348	2522901549	NA	NA
NA	HAGH	16	-0.40993	0.681855	1795620	0.93830996754752	0	0	Secondary	NA	B	2835872847	2837668467	NA	NA
NA	MYH7B	20	0.4085	0.68291	34975403	0.93830996754752	0	0	Secondary	NA	B	3267424814	3302400217	NA	NA
NA	EPHB1	3	0.41023	0.681641	134597801	0.93830996754752	0	0	Secondary	NA	B	548458626	683056427	NA	NA
NA	CLIP2	7	0.4078	0.683	74289475	0.93830996754752	0	0	Secondary	NA	B	1403002861	1477292336	NA	NA
NA	ENTPD3	3	-0.40737	0.683738	40387156	0.938476346617238	0	0	Secondary	NA	B	548458626	588845782	NA	NA
NA	MAPK11	22	-0.40635	0.684486	50263713	0.938633116666667	0	0	Secondary	NA	B	3437918941	3488182654	NA	NA
NA	PNMA2	8	-0.40649	0.68439	26504686	0.938633116666667	0	0	Secondary	NA	B	1591733856	1618238542	NA	NA
NA	CAP2	6	0.4056	0.685	17393216	0.938903285515965	0	0	Secondary	NA	B	1202467741	1219860957	NA	NA
NA	TRPV2	17	-0.40417	0.686	16415542	0.939839037927845	0	0	Secondary	NA	B	2955820772	2972236314	NA	NA
NA	BCAR3	1	-0.40346	0.68661	93561790	0.940239861303745	0	0	Secondary	NA	B	0	93561790	NA	NA
NA	RAP1GAP	1	0.40126	0.68823	21596215	0.940469124423963	0	0	Secondary	NA	B	0	21596215	NA	NA
NA	HBG1	11	-0.40031	0.689	5248083	0.940469124423963	0	0	Secondary	NA	B	2097428944	2102677027	NA	NA
NA	ADAM11	17	0.40025	0.689	44759031	0.940469124423963	0	0	Secondary	NA	B	2955820772	3000579803	NA	NA
NA	RAB5C	17	-0.40221	0.688	42124976	0.940469124423963	0	0	Secondary	NA	B	2955820772	2997945748	NA	NA
NA	CSE1L	20	0.4023	0.68749	49046312	0.940469124423963	0	0	Secondary	NA	B	3267424814	3316471126	NA	NA
NA	PAICS	4	-0.4018	0.688	56435741	0.940469124423963	0	0	Secondary	NA	B	775968409	832404150	NA	NA
NA	AARS2	6	0.3998	0.689	44299654	0.940469124423963	0	0	Secondary	NA	B	1202467741	1246767395	NA	NA
NA	SNAP91	6	0.3989	0.69	83552880	0.941400276370336	0	0	Secondary	NA	B	1202467741	1286020621	NA	NA
NA	NRDC	1	0.37967	0.70419	51789191	0.94177196758217	0	0	Secondary	NA	B	0	51789191	NA	NA
NA	PADI2	1	0.38088	0.70329	17066761	0.94177196758217	0	0	Secondary	NA	B	0	17066761	NA	NA
NA	AKR1A1	1	0.38122	0.70304	45550543	0.94177196758217	0	0	Secondary	NA	B	0	45550543	NA	NA
NA	RCOR3	1	0.378	0.70543	211258377	0.94177196758217	0	0	Secondary	NA	B	0	211258377	NA	NA
NA	NASP	1	-0.38	0.70395	45583846	0.94177196758217	0	0	Secondary	NA	B	0	45583846	NA	NA
NA	HDGF	1	-0.38755	0.69835	156742107	0.94177196758217	0	0	Secondary	NA	B	0	156742107	NA	NA
NA	CYB5R1	1	0.3893	0.69706	202961869	0.94177196758217	0	0	Secondary	NA	B	0	202961869	NA	NA
NA	MTHFR	1	-0.39384	0.6937	11785723	0.94177196758217	0	0	Secondary	NA	B	0	11785723	NA	NA
NA	MTARC1	1	-0.38413	0.70088	220786759	0.94177196758217	0	0	Secondary	NA	B	0	220786759	NA	NA
NA	DDI2	1	-0.38523	0.70007	15617500	0.94177196758217	0	0	Secondary	NA	B	0	15617500	NA	NA
NA	GDI2	10	0.3804	0.70366	5765223	0.94177196758217	0	0	Secondary	NA	B	1934034850	1939800073	NA	NA
NA	SFXN3	10	0.3915	0.69542	101031234	0.94177196758217	0	0	Secondary	NA	B	1934034850	2035066084	NA	NA
NA	CUL2	10	-0.378	0.70543	35008551	0.94177196758217	0	0	Secondary	NA	B	1934034850	1969043401	NA	NA
NA	LIPT2	11	0.387	0.699	74491712	0.94177196758217	0	0	Secondary	NA	B	2097428944	2171920656	NA	NA
NA	OSBPL8	12	-0.39542	0.69254	76351797	0.94177196758217	0	0	Secondary	NA	B	2261682439	2338034236	NA	NA
NA	RAB5B	12	0.38392	0.70104	55973913	0.94177196758217	0	0	Secondary	NA	B	2261682439	2317656352	NA	NA
NA	GIT2	12	-0.3977	0.69085	109929802	0.94177196758217	0	0	Secondary	NA	B	2261682439	2371612241	NA	NA
NA	CEP170B	14	0.39053	0.696143	104865280	0.94177196758217	0	0	Secondary	NA	B	2568732932	2673598212	NA	NA
NA	RABGGTA	14	-0.37855	0.705025	24265538	0.94177196758217	0	0	Secondary	NA	B	2568732932	2592998470	NA	NA
NA	ATL1	14	0.378	0.705431	50532509	0.94177196758217	0	0	Secondary	NA	B	2568732932	2619265441	NA	NA
NA	DNAJC17	15	0.3789	0.705	40767869	0.94177196758217	0	0	Secondary	NA	B	2704219249	2744987118	NA	NA
NA	IL16	15	-0.3951	0.693	81159575	0.94177196758217	0	0	Secondary	NA	B	2704219249	2785378824	NA	NA
NA	GAN	16	0.37911	0.704606	81314952	0.94177196758217	0	0	Secondary	NA	B	2835872847	2917187799	NA	NA
NA	ACSF2	17	-0.38057	0.704	50426158	0.94177196758217	0	0	Secondary	NA	B	2955820772	3006246930	NA	NA
NA	TANC2	17	-0.3783	0.705	63009556	0.94177196758217	0	0	Secondary	NA	B	2955820772	3018830328	NA	NA
NA	MAP1S	19	0.3782	0.70527	17719242	0.94177196758217	0	0	Secondary	NA	B	3178873248	3196592490	NA	NA
NA	MAPRE3	2	-0.377434	0.706	26970612	0.94177196758217	0	0	Secondary	NA	B	276724047	303694659	NA	NA
NA	EPB41L5	2	-0.379075	0.705	120013005	0.94177196758217	0	0	Secondary	NA	B	276724047	396737052	NA	NA
NA	STRN	2	-0.394	0.694	36843640	0.94177196758217	0	0	Secondary	NA	B	276724047	313567687	NA	NA
NA	TMEM177	2	0.382	0.702	119679167	0.94177196758217	0	0	Secondary	NA	B	276724047	396403214	NA	NA
NA	TMEM230	20	0.377	0.70617	5099840	0.94177196758217	0	0	Secondary	NA	B	3267424814	3272524654	NA	NA
NA	LSS	21	-0.382	0.7024	46188141	0.94177196758217	0	0	Secondary	NA	B	3361319979	3407508120	NA	NA
NA	DIP2A	21	-0.393	0.6941	46458899	0.94177196758217	0	0	Secondary	NA	B	3361319979	3407778878	NA	NA
NA	TBC1D22A	22	0.39	0.696537	46762621	0.94177196758217	0	0	Secondary	NA	B	3437918941	3484681562	NA	NA
NA	SEC14L3	22	0.396	0.692105	30447959	0.94177196758217	0	0	Secondary	NA	B	3437918941	3468366900	NA	NA
NA	PIK3IP1	22	-0.38024	0.703767	31281593	0.94177196758217	0	0	Secondary	NA	B	3437918941	3469200534	NA	NA
NA	ADSL	22	0.39674	0.691562	40346503	0.94177196758217	0	0	Secondary	NA	B	3437918941	3478265444	NA	NA
NA	CAND2	3	0.38054	0.703548	12796472	0.94177196758217	0	0	Secondary	NA	B	548458626	561255098	NA	NA
NA	ROBO1	3	0.37776	0.705611	78597240	0.94177196758217	0	0	Secondary	NA	B	548458626	627055866	NA	NA
NA	MRPL1	4	-0.3896	0.697	77862520	0.94177196758217	0	0	Secondary	NA	B	775968409	853830929	NA	NA
NA	HOPX	4	-0.395	0.693	56647989	0.94177196758217	0	0	Secondary	NA	B	775968409	832616398	NA	NA
NA	SRP72	4	-0.3966	0.692	56466915	0.94177196758217	0	0	Secondary	NA	B	775968409	832435324	NA	NA
NA	HSD17B11	4	0.3801	0.704	87336610	0.94177196758217	0	0	Secondary	NA	B	775968409	863305019	NA	NA
NA	SERPINB1	6	0.3908	0.696	2832332	0.94177196758217	0	0	Secondary	NA	B	1202467741	1205300073	NA	NA
NA	SYNJ2	6	-0.3816	0.703	157981856	0.94177196758217	0	0	Secondary	NA	B	1202467741	1360449597	NA	NA
NA	PTK7	6	-0.3858	0.7	43076268	0.94177196758217	0	0	Secondary	NA	B	1202467741	1245544009	NA	NA
NA	ACAT2	6	-0.381	0.703	159760328	0.94177196758217	0	0	Secondary	NA	B	1202467741	1362228069	NA	NA
NA	IGF2R	6	-0.393	0.694	159969099	0.94177196758217	0	0	Secondary	NA	B	1202467741	1362436840	NA	NA
NA	SCRN1	7	0.3871	0.699	29920103	0.94177196758217	0	0	Secondary	NA	B	1403002861	1432922964	NA	NA
NA	COMMD5	8	-0.388	0.69802	144841042	0.94177196758217	0	0	Secondary	NA	B	1591733856	1736574898	NA	NA
NA	AMOTL2	3	0.37598	0.706932	134355874	0.942363899189919	0	0	Secondary	NA	B	548458626	682814500	NA	NA
NA	NUP93	16	-0.375	0.70766	56730105	0.942515056179775	0	0	Secondary	NA	B	2835872847	2892602952	NA	NA
NA	PTPN4	2	0.37426	0.708	119759631	0.942515056179775	0	0	Secondary	NA	B	276724047	396483678	NA	NA
NA	ADCY3	2	-0.374	0.708	24819169	0.942515056179775	0	0	Secondary	NA	B	276724047	301543216	NA	NA
NA	SNX27	1	0.36393	0.71591	151612065	0.945094474153298	0	0	Secondary	NA	B	0	151612065	NA	NA
